# BulTreeBank Wordnet (BTB-WN)    bul    http://www.bultreebank.org/    CC BY 3.0
00092690-v	bul:lemma	възстановявам се
00092690-v	bul:lemma	възстановя се
00092690-v	bul:lemma	оправям се
00092690-v	bul:lemma	оправя се
00092690-v	bul:lemma	съвземам се
00092690-v	bul:lemma	съвзема се
00094448-a	bul:lemma	жив
00097504-n	bul:lemma	дейност
00098083-v	bul:lemma	съживя
00098083-v	bul:lemma	съживявам
00099951-n	bul:lemma	трик
00099951-n	bul:lemma	фокус
00100551-v	bul:lemma	тренирам
00100551-v	bul:lemma	упражня
00100551-v	bul:lemma	упражнявам
00101434-v	bul:lemma	опъвам
00101434-v	bul:lemma	опъна
00101434-v	bul:lemma	разтегна
00101434-v	bul:lemma	разтягам
00101956-v	bul:lemma	плюя
00101956-v	bul:lemma	храча
00102586-v	bul:lemma	вредя
00102586-v	bul:lemma	навредя
00102586-v	bul:lemma	навреждам
00102586-v	bul:lemma	увредя
00102586-v	bul:lemma	увреждам
00103317-v	bul:lemma	зачервявам се
00103317-v	bul:lemma	зачервя се
00103317-v	bul:lemma	изчервявам се
00103317-v	bul:lemma	изчервя се
00103317-v	bul:lemma	пламвам
00103317-v	bul:lemma	пламна
00103317-v	bul:lemma	почервенявам
00103317-v	bul:lemma	червя се
00104051-a	bul:lemma	амбициозен
00105554-v	bul:lemma	надсмея се
00105554-v	bul:lemma	надсмивам се
00105554-v	bul:lemma	подигравам се
00105554-v	bul:lemma	подиграя се
00105554-v	bul:lemma	присмея се
00105554-v	bul:lemma	присмивам се
00113818-a	bul:lemma	гневен
00113818-a	bul:lemma	сърдит
00113818-a	bul:lemma	ядосан
00116744-a	bul:lemma	ожесточен
00116744-a	bul:lemma	озлобен
00120574-a	bul:lemma	анонимен
00122626-a	bul:lemma	последващ
00122626-a	bul:lemma	следващ
00122661-n	bul:lemma	стрелба
00123170-v	bul:lemma	променя
00123170-v	bul:lemma	променям
00123170-v	bul:lemma	променям се
00123170-v	bul:lemma	променя се
00134701-a	bul:lemma	подходящ
00134780-n	bul:lemma	круше
00134780-n	bul:lemma	удар с юмрук
00135718-a	bul:lemma	неподходящ
00135718-a	bul:lemma	неуместен
00136354-a	bul:lemma	дължим
00137313-v	bul:lemma	засегна
00137313-v	bul:lemma	засягам
00141632-v	bul:lemma	връзвам
00141632-v	bul:lemma	вържа
00141632-v	bul:lemma	завързвам
00142191-v	bul:lemma	оформя
00142191-v	bul:lemma	оформям
00142191-v	bul:lemma	формирам
00150287-v	bul:lemma	приспособявам се
00150287-v	bul:lemma	приспособя се
00150505-a	bul:lemma	разбираем
00150505-a	bul:lemma	ясен
00151689-v	bul:lemma	намаля
00151689-v	bul:lemma	намалявам
00151689-v	bul:lemma	падам
00151689-v	bul:lemma	падна
00151689-v	bul:lemma	спадам
00151689-v	bul:lemma	спадна
00152558-v	bul:lemma	намалея
00152558-v	bul:lemma	намалявам
00152558-v	bul:lemma	свивам се
00152558-v	bul:lemma	свия се
00152558-v	bul:lemma	смалявам се
00152558-v	bul:lemma	смаля се
00152727-n	bul:lemma	диагноза
00153898-a	bul:lemma	засрамен
00154433-n	bul:lemma	потвърждение
00155143-v	bul:lemma	нарасна
00155143-v	bul:lemma	нараствам
00155143-v	bul:lemma	увелича
00155143-v	bul:lemma	увеличавам
00156101-a	bul:lemma	отстояващ
00156101-a	bul:lemma	самоуверен
00156601-v	bul:lemma	нарасна
00156601-v	bul:lemma	нараствам
00156601-v	bul:lemma	увелича
00156601-v	bul:lemma	увеличавам
00159396-n	bul:lemma	корупция
00159396-n	bul:lemma	подкупничество
00159620-n	bul:lemma	изкушение
00159620-n	bul:lemma	съблазън
00162688-v	bul:lemma	заменя
00162688-v	bul:lemma	заменям
00162688-v	bul:lemma	сменя
00162688-v	bul:lemma	сменям
00163233-n	bul:lemma	намерение
00164152-n	bul:lemma	номинация
00166146-a	bul:lemma	привлекателен
00166172-n	bul:lemma	ред
00166172-n	bul:lemma	ход
00167077-a	bul:lemma	обаятелен
00167077-a	bul:lemma	харизматичен
00167278-a	bul:lemma	сладък
00167446-n	bul:lemma	шах
00168658-n	bul:lemma	изнасяне
00168658-n	bul:lemma	изселване
00168658-n	bul:lemma	преместване
00168658-n	bul:lemma	пренасяне
00168658-n	bul:lemma	преселване
00171127-v	bul:lemma	квалифицирам
00171127-v	bul:lemma	определя
00171127-v	bul:lemma	определям
00171618-n	bul:lemma	трик
00171618-n	bul:lemma	фокус
00171618-n	bul:lemma	хитрост
00172710-n	bul:lemma	метод
00172710-n	bul:lemma	начин
00172710-n	bul:lemma	способ
00172710-n	bul:lemma	средство
00173220-a	bul:lemma	бременен
00174412-n	bul:lemma	мярка
00180228-n	bul:lemma	решение
00180413-n	bul:lemma	одобрение
00180413-n	bul:lemma	приемане
00181476-a	bul:lemma	автоматизиран
00181476-a	bul:lemma	автоматичен
00181476-a	bul:lemma	автоматически
00181781-n	bul:lemma	избор
00182571-n	bul:lemma	първични избори
00182843-a	bul:lemma	ръчен
00183053-a	bul:lemma	достъпен
00183053-a	bul:lemma	наличен
00183505-n	bul:lemma	глас
00186616-a	bul:lemma	буден
00187337-n	bul:lemma	гол
00187736-a	bul:lemma	заспал
00190682-v	bul:lemma	активизирам
00190682-v	bul:lemma	активирам
00190783-n	bul:lemma	решение
00196084-n	bul:lemma	промяна
00196084-n	bul:lemma	смяна
00198451-n	bul:lemma	повишаване
00198451-n	bul:lemma	повишение
00202284-n	bul:lemma	отпор
00202284-n	bul:lemma	противодействие
00202284-n	bul:lemma	противопоставяне
00202284-n	bul:lemma	съпротива
00202284-n	bul:lemma	съпротивление
00203237-a	bul:lemma	преден
00203342-n	bul:lemma	отказ
00203342-n	bul:lemma	отхвърляне
00203866-v	bul:lemma	влоша
00203866-v	bul:lemma	влошавам
00205295-a	bul:lemma	нагъл
00205295-a	bul:lemma	нахален
00205885-v	bul:lemma	подобря
00205885-v	bul:lemma	подобрявам
00207761-n	bul:lemma	изгнание
00208497-v	bul:lemma	влошавам се
00208497-v	bul:lemma	влоша се
00210259-v	bul:lemma	повредя се
00210259-v	bul:lemma	повреждам се
00210259-v	bul:lemma	развалям се
00210259-v	bul:lemma	разваля се
00210848-a	bul:lemma	плешив
00212205-n	bul:lemma	напускане
00212205-n	bul:lemma	оттегляне
00212414-v	bul:lemma	запазвам
00212414-v	bul:lemma	запазя
00212414-v	bul:lemma	съхраня
00212414-v	bul:lemma	съхранявам
00213694-n	bul:lemma	официален писмен документ за отказ
00213903-n	bul:lemma	имунитет
00213903-n	bul:lemma	неприкосновеност
00217728-a	bul:lemma	красив
00220522-n	bul:lemma	предумишлено убийство
00220739-a	bul:lemma	зашеметяващ
00220739-a	bul:lemma	очарователен
00220956-a	bul:lemma	грозен
00220956-a	bul:lemma	неприятен
00220956-a	bul:lemma	противен
00221178-n	bul:lemma	кръвопролитие
00221627-a	bul:lemma	безформен
00221627-a	bul:lemma	уродлив
00221627-a	bul:lemma	чудовищен
00222485-n	bul:lemma	самоубийство
00226071-v	bul:lemma	разредя
00226071-v	bul:lemma	разреждам
00226105-a	bul:lemma	злобен
00226105-a	bul:lemma	зъл
00226105-a	bul:lemma	лош
00227595-n	bul:lemma	жертвоприношение
00230033-v	bul:lemma	подчертавам
00230033-v	bul:lemma	подчертая
00230324-n	bul:lemma	аборт
00230324-n	bul:lemma	помятане
00230475-n	bul:lemma	аборт
00230475-n	bul:lemma	помятане
00233335-v	bul:lemma	огранича
00233335-v	bul:lemma	ограничавам
00239230-n	bul:lemma	инициатива
00239230-n	bul:lemma	начинание
00239230-n	bul:lemma	почин
00240293-v	bul:lemma	разширя
00240293-v	bul:lemma	разширявам
00240293-v	bul:lemma	увелича
00240293-v	bul:lemma	увеличавам
00240293-v	bul:lemma	уголемя
00240293-v	bul:lemma	уголемявам
00242580-v	bul:lemma	консолидирам
00242580-v	bul:lemma	обединя
00242580-v	bul:lemma	обединявам
00242580-v	bul:lemma	съединя
00242580-v	bul:lemma	съединявам
00243180-a	bul:lemma	бял
00243606-a	bul:lemma	рус
00243900-v	bul:lemma	съкратя
00243900-v	bul:lemma	съкращавам
00246217-v	bul:lemma	удвоя
00246217-v	bul:lemma	удвоявам
00247439-a	bul:lemma	кървав
00247439-a	bul:lemma	окървавен
00248512-v	bul:lemma	остарея
00248512-v	bul:lemma	остарявам
00248512-v	bul:lemma	старея
00249501-n	bul:lemma	прогрес
00249721-a	bul:lemma	безстрашен
00249721-a	bul:lemma	смел
00249721-a	bul:lemma	храбър
00250181-v	bul:lemma	съзрея
00250181-v	bul:lemma	съзрявам
00250739-a	bul:lemma	безразсъден
00256507-v	bul:lemma	издувам се
00256507-v	bul:lemma	издуя се
00256507-v	bul:lemma	подувам се
00256507-v	bul:lemma	подуя се
00258854-n	bul:lemma	корекция
00258854-n	bul:lemma	коригиране
00258854-n	bul:lemma	поправка
00259382-v	bul:lemma	разнебитвам
00259382-v	bul:lemma	разнебитя
00259382-v	bul:lemma	съсипвам
00259382-v	bul:lemma	съсипя
00259643-n	bul:lemma	компенсация
00259643-n	bul:lemma	обезщетение
00260430-a	bul:lemma	средна класа
00260622-n	bul:lemma	преустройство
00260622-n	bul:lemma	реорганизация
00260622-n	bul:lemma	реформа
00260648-v	bul:lemma	оправя
00260648-v	bul:lemma	оправям
00260648-v	bul:lemma	поправя
00260648-v	bul:lemma	поправям
00260648-v	bul:lemma	ремонтирам
00262792-a	bul:lemma	смел
00262792-a	bul:lemma	храбър
00264034-v	bul:lemma	надувам
00264034-v	bul:lemma	надуя
00265673-v	bul:lemma	обновя
00265673-v	bul:lemma	обновявам
00265673-v	bul:lemma	преобразувам
00265673-v	bul:lemma	преустройвам
00265673-v	bul:lemma	преустроя
00265673-v	bul:lemma	реформирам
00267522-n	bul:lemma	поддръжка
00268112-n	bul:lemma	поддръжка
00268112-n	bul:lemma	ремонт
00269989-a	bul:lemma	светъл
00273082-a	bul:lemma	тъмен
00276987-n	bul:lemma	замърсяване
00286605-v	bul:lemma	измърся
00286605-v	bul:lemma	измърсявам
00286605-v	bul:lemma	лекьосам
00286605-v	bul:lemma	лекьосвам
00287640-a	bul:lemma	посредствен
00287640-a	bul:lemma	тесногръд
00288498-a	bul:lemma	дребен
00288498-a	bul:lemma	маловажен
00288498-a	bul:lemma	незначителен
00289082-a	bul:lemma	счупен
00290302-v	bul:lemma	засилвам
00290302-v	bul:lemma	засиля
00290302-v	bul:lemma	усилвам
00290302-v	bul:lemma	усиля
00291873-v	bul:lemma	озаря
00291873-v	bul:lemma	озарявам
00291873-v	bul:lemma	осветя
00291873-v	bul:lemma	осветявам
00292937-a	bul:lemma	ангажиран
00292937-a	bul:lemma	зает
00294579-a	bul:lemma	ленив
00294579-a	bul:lemma	мързелив
00295966-v	bul:lemma	настройвам
00295966-v	bul:lemma	настроя
00295966-v	bul:lemma	регулирам
00296178-v	bul:lemma	наглася
00296178-v	bul:lemma	нагласявам
00296178-v	bul:lemma	настройвам
00296178-v	bul:lemma	настроя
00296178-v	bul:lemma	регулирам
00298041-a	bul:lemma	социалистически
00298161-n	bul:lemma	туризъм
00301192-n	bul:lemma	полет
00302464-v	bul:lemma	култивирам
00303661-v	bul:lemma	разширя
00303661-v	bul:lemma	разширявам
00306298-v	bul:lemma	взривявам се
00306298-v	bul:lemma	взривя се
00306298-v	bul:lemma	експлодирам
00306298-v	bul:lemma	избухвам
00306298-v	bul:lemma	избухна
00306314-a	bul:lemma	способен
00306663-a	bul:lemma	годен
00306663-a	bul:lemma	способен
00307631-n	bul:lemma	пътуване
00309021-a	bul:lemma	внимателен
00309021-a	bul:lemma	предпазлив
00309276-n	bul:lemma	возене
00309310-v	bul:lemma	разцепвам
00309310-v	bul:lemma	разцепя
00309310-v	bul:lemma	спукам
00309310-v	bul:lemma	спуквам
00309582-v	bul:lemma	пукам
00309906-n	bul:lemma	сафари
00310063-n	bul:lemma	изследване
00310063-n	bul:lemma	изучаване
00310386-v	bul:lemma	преуспея
00310386-v	bul:lemma	преуспявам
00310386-v	bul:lemma	просперирам
00310386-v	bul:lemma	процъфтя
00310386-v	bul:lemma	процъфтявам
00312553-n	bul:lemma	пътешествие
00312932-n	bul:lemma	круиз
00315986-n	bul:lemma	преместване
00315986-n	bul:lemma	пренасяне
00316989-n	bul:lemma	връзка
00321148-v	bul:lemma	напълвам
00321148-v	bul:lemma	напълня
00321148-v	bul:lemma	натъпквам
00321148-v	bul:lemma	натъпча
00321148-v	bul:lemma	тъпча
00322634-n	bul:lemma	инжекция
00325281-a	bul:lemma	внимателен
00325281-a	bul:lemma	предпазлив
00327824-n	bul:lemma	люлеене
00328015-n	bul:lemma	връщане
00328015-n	bul:lemma	завръщане
00328128-v	bul:lemma	варя
00328802-v	bul:lemma	раздвоявам се
00328802-v	bul:lemma	раздвоя се
00328802-v	bul:lemma	разделям се
00328802-v	bul:lemma	разделя се
00328802-v	bul:lemma	разклонявам се
00328802-v	bul:lemma	разклоня се
00329831-a	bul:lemma	централен
00331082-v	bul:lemma	кълцам
00331082-v	bul:lemma	накълцам
00331082-v	bul:lemma	скълцам
00331950-n	bul:lemma	движение
00333594-v	bul:lemma	пръсвам се
00333594-v	bul:lemma	пръсна се
00333758-v	bul:lemma	разбивам
00333758-v	bul:lemma	разбия
00334509-n	bul:lemma	жест
00334509-n	bul:lemma	жестикулация
00334996-v	bul:lemma	строша
00334996-v	bul:lemma	строшавам
00334996-v	bul:lemma	счупвам
00334996-v	bul:lemma	счупя
00334996-v	bul:lemma	троша
00335923-v	bul:lemma	строша
00335923-v	bul:lemma	строшавам
00335923-v	bul:lemma	счупвам
00335923-v	bul:lemma	счупя
00336831-a	bul:lemma	сигурен
00336831-a	bul:lemma	уверен
00337065-v	bul:lemma	строшавам се
00337065-v	bul:lemma	строша се
00337065-v	bul:lemma	счупвам се
00337065-v	bul:lemma	счупя се
00338817-a	bul:lemma	сигурен
00338817-a	bul:lemma	уверен
00339934-v	bul:lemma	случа се
00339934-v	bul:lemma	случвам се
00339934-v	bul:lemma	ставам
00339934-v	bul:lemma	стана
00342028-n	bul:lemma	въртеж
00342028-n	bul:lemma	въртене
00342028-n	bul:lemma	ротация
00343015-a	bul:lemma	неизбежен
00343015-a	bul:lemma	неминуем
00345312-v	bul:lemma	съвпадам
00345312-v	bul:lemma	съвпадна
00346693-n	bul:lemma	обрат
00348746-v	bul:lemma	започвам
00348746-v	bul:lemma	започна
00348746-v	bul:lemma	почвам
00348746-v	bul:lemma	почна
00349592-v	bul:lemma	въведа
00349592-v	bul:lemma	въвеждам
00350380-n	bul:lemma	отклонение
00350461-v	bul:lemma	настоя
00350461-v	bul:lemma	настоявам
00350461-v	bul:lemma	упорствам
00351638-n	bul:lemma	намаление
00351638-n	bul:lemma	понижение
00352331-n	bul:lemma	намаление
00352331-n	bul:lemma	съкращение
00356926-a	bul:lemma	отличителен
00356926-a	bul:lemma	характерен
00357332-v	bul:lemma	покълвам
00357332-v	bul:lemma	покълна
00358431-v	bul:lemma	издъхвам
00358431-v	bul:lemma	издъхна
00358431-v	bul:lemma	почивам
00358431-v	bul:lemma	почина
00358431-v	bul:lemma	умирам
00358431-v	bul:lemma	умра
00360092-v	bul:lemma	оставя
00360092-v	bul:lemma	оставям
00360501-v	bul:lemma	удавям се
00360501-v	bul:lemma	удавя се
00362103-n	bul:lemma	намаление
00362103-n	bul:lemma	отстъпка
00362467-a	bul:lemma	бодър
00362467-a	bul:lemma	весел
00365709-n	bul:lemma	увеличение
00369504-a	bul:lemma	кехлибарен
00369802-n	bul:lemma	контракция
00369802-n	bul:lemma	свиване
00372111-a	bul:lemma	кафяв
00372607-n	bul:lemma	депозиране
00372607-n	bul:lemma	складиране
00372607-n	bul:lemma	съхранение
00374135-v	bul:lemma	замръзвам
00374135-v	bul:lemma	замръзна
00376106-v	bul:lemma	разтопя
00376106-v	bul:lemma	разтопявам
00376106-v	bul:lemma	топя
00381601-v	bul:lemma	превръщам
00381601-v	bul:lemma	превърна
00381601-v	bul:lemma	преобразя
00381601-v	bul:lemma	преобразявам
00382109-n	bul:lemma	коалиция
00382109-n	bul:lemma	обединение
00384411-v	bul:lemma	приема друга вяра
00384411-v	bul:lemma	приемам друга вяра
00386676-n	bul:lemma	разделяне
00386676-n	bul:lemma	раздяла
00386676-n	bul:lemma	разединение
00386676-n	bul:lemma	разкол
00386715-v	bul:lemma	обръщам
00386715-v	bul:lemma	обърна
00392812-a	bul:lemma	черен
00393105-a	bul:lemma	бял
00394813-v	bul:lemma	комбинирам
00394813-v	bul:lemma	смесвам
00394813-v	bul:lemma	смеся
00394813-v	bul:lemma	съчетавам
00394813-v	bul:lemma	съчетая
00397347-n	bul:lemma	цензура
00401783-n	bul:lemma	отмора
00401783-n	bul:lemma	почивка
00402419-a	bul:lemma	цветен
00404642-v	bul:lemma	организирам
00404642-v	bul:lemma	подредя
00404642-v	bul:lemma	подреждам
00408660-a	bul:lemma	светъл
00410247-n	bul:lemma	навик
00410247-n	bul:lemma	практика
00410247-n	bul:lemma	привичка
00411020-v	bul:lemma	модернизирам се
00411020-v	bul:lemma	развивам се технологично
00411384-n	bul:lemma	съдействие
00411384-n	bul:lemma	сътрудничество
00413195-v	bul:lemma	осиновя
00413195-v	bul:lemma	осиновявам
00413622-a	bul:lemma	класически
00414179-n	bul:lemma	навик
00414179-n	bul:lemma	привичка
00415676-n	bul:lemma	битие
00415676-n	bul:lemma	жизнен път
00417413-a	bul:lemma	чист
00418615-n	bul:lemma	занемаряване
00418615-n	bul:lemma	изоставяне
00418615-n	bul:lemma	пренебрегване
00419289-a	bul:lemma	замърсен
00419289-a	bul:lemma	изцапан
00419289-a	bul:lemma	мръсен
00419289-a	bul:lemma	нечист
00419908-n	bul:lemma	малтретиране
00421437-n	bul:lemma	изтезание
00421437-n	bul:lemma	мъка
00421437-n	bul:lemma	мъчение
00421917-v	bul:lemma	замирам
00421917-v	bul:lemma	замра
00421917-v	bul:lemma	увехна
00421917-v	bul:lemma	увяхвам
00422090-v	bul:lemma	покажа се
00422090-v	bul:lemma	показвам се
00422090-v	bul:lemma	появявам се
00422090-v	bul:lemma	появя се
00424370-a	bul:lemma	мръсен
00424370-a	bul:lemma	неприличен
00424370-a	bul:lemma	нецензурен
00426958-v	bul:lemma	изгубвам се
00426958-v	bul:lemma	изгубя се
00426958-v	bul:lemma	изчезвам
00426958-v	bul:lemma	изчезна
00428000-n	bul:lemma	празненство
00428000-n	bul:lemma	празник
00428000-n	bul:lemma	тържество
00429048-n	bul:lemma	забава
00429048-n	bul:lemma	забавление
00429060-v	bul:lemma	намаля
00429060-v	bul:lemma	намалявам
00429060-v	bul:lemma	понижа
00429060-v	bul:lemma	понижавам
00429060-v	bul:lemma	снижа
00429060-v	bul:lemma	снижавам
00429949-n	bul:lemma	веселие
00429949-n	bul:lemma	забава
00430606-n	bul:lemma	игра
00431552-n	bul:lemma	занимавка
00431552-n	bul:lemma	развлечение
00431893-n	bul:lemma	игра
00432689-n	bul:lemma	хоби
00434919-v	bul:lemma	развалям се
00434919-v	bul:lemma	разваля се
00438707-a	bul:lemma	интелигентен
00438707-a	bul:lemma	умен
00439588-a	bul:lemma	глупав
00439588-a	bul:lemma	тъп
00441445-v	bul:lemma	намаля
00441445-v	bul:lemma	намалявам
00441445-v	bul:lemma	съкратя
00441445-v	bul:lemma	съкращавам
00442361-a	bul:lemma	далечен
00442361-a	bul:lemma	отдалечен
00444519-a	bul:lemma	близък
00444519-a	bul:lemma	недалечен
00444519-a	bul:lemma	съседен
00445548-a	bul:lemma	далечен
00445548-a	bul:lemma	отдалечен
00450565-v	bul:lemma	опразвам
00450565-v	bul:lemma	опразня
00450565-v	bul:lemma	освободя
00450565-v	bul:lemma	освобождавам
00451510-a	bul:lemma	близък
00451648-v	bul:lemma	източа
00451648-v	bul:lemma	източвам
