# Persian Wordnet	fas	http://www.pwn.ir	Free to use 
00054364-a	lemma	قیری
00054628-v	lemma	بوجودآمدن
00054628-v	lemma	پس انداختن
00054628-v	lemma	مادری کردن
00054652-n	lemma	بازنشستگی
00054821-n	lemma	تخلیه
00055227-n	lemma	کوچ
00055315-n	lemma	ترک خدمت
00055315-n	lemma	دل کندن
00055315-n	lemma	فرار
00055633-n	lemma	کوچ
00056087-n	lemma	کوچ
00056087-n	lemma	مهاجرت
00056188-v	lemma	بارور ساختن
00056311-n	lemma	مهاجرت
00056334-v	lemma	پروردن
00056334-v	lemma	تکثیر کردن
00056688-n	lemma	قلاب
00057306-n	lemma	متارکه روابط
00057506-v	lemma	کوشش کردن
00057566-a	lemma	حجره حجره
00057566-a	lemma	خانه خانه
00058337-n	lemma	پانسیون
00058554-a	lemma	پردار
00059019-v	lemma	در شکم داشتن
00059131-a	lemma	منبت کاری شده
00059201-a	lemma	جبلی
00059491-a	lemma	سوار شده
00059491-a	lemma	نصب شده
00059769-v	lemma	صدمه دیدن
00059769-v	lemma	نتیجه ندادن
00059989-n	lemma	فرار از زندان
00060201-n	lemma	فرار
00060201-n	lemma	گریز
00060414-n	lemma	خروج
00060414-n	lemma	مهاجرت دسته جمعی
00060477-v	lemma	اخته کردن
00061014-n	lemma	جیر جیر
00061014-n	lemma	جیغ جیغو
00061079-v	lemma	اخته کردن
00061203-r	lemma	اخر
00061203-r	lemma	بعداز
00061203-r	lemma	پس از
00061203-r	lemma	پشت سر
00061203-r	lemma	درپی
00061203-r	lemma	در جستجوی
00061203-r	lemma	در صدد
00061203-r	lemma	مطابق
00061219-v	lemma	اخته کردن
00061262-a	lemma	تردست
00061262-a	lemma	چالاک
00061262-a	lemma	زرنگ
00061262-a	lemma	ماهر
00061290-n	lemma	حمل
00061290-n	lemma	محموله
00061453-n	lemma	حمل مجدد
00061885-a	lemma	مبتکر
00061885-a	lemma	ناقلا
00061917-n	lemma	تمتع
00062133-n	lemma	شور و هیجان
00062203-v	lemma	حیض شدن
00062203-v	lemma	قاعده شدن
00062367-a	lemma	چالاک
00062367-a	lemma	کاردان
00062367-a	lemma	ماهر
00062397-v	lemma	تخمک گذاردن
00062451-n	lemma	اجرا
00062582-v	lemma	سترون کردن
00062582-v	lemma	نازا کردن
00062626-a	lemma	دستی
00063277-a	lemma	زشت
00063563-a	lemma	بی دست
00063916-v	lemma	آرام کردن
00063916-v	lemma	دلجویی کردن
00064095-v	lemma	سبک کردن
00064479-a	lemma	باصرفه
00064479-a	lemma	سودمند
00064487-v	lemma	ماساژ دادن
00064787-a	lemma	بااستفاده
00064787-a	lemma	پرمنفعت
00064787-a	lemma	سودمند
00064787-a	lemma	مفید
00064787-a	lemma	نافع
00064946-r	lemma	درضمن
00065184-a	lemma	ترجیحی
00065184-a	lemma	ممتاز
00065184-r	lemma	ضمنا
00065294-r	lemma	دوبار
00065294-r	lemma	دومرتبه
00065336-n	lemma	کودتا
00065418-n	lemma	توفیق کامل
00065418-n	lemma	موفقیت قطعی
00065791-a	lemma	با بی پروایی
00065791-a	lemma	پرماجرا
00065791-a	lemma	حادثه جو
00065791-a	lemma	ماجراجویانه
00066025-v	lemma	ناله کردن
00066146-a	lemma	با تهور
00066146-a	lemma	پر مخاطره
00066146-a	lemma	مخاطره آمیز
00066191-v	lemma	اشک ریختن
00066191-v	lemma	گریستن
00066191-v	lemma	گریه کردن
00066901-n	lemma	شکست
00066901-n	lemma	قصور
00067038-a	lemma	قابل توصیه
00067038-a	lemma	مصلحتی
00067038-a	lemma	مقتضی
00067045-r	lemma	پیشاپیش
00067045-r	lemma	قبلا
00067153-n	lemma	عدم
00067153-n	lemma	نیستی
00067265-r	lemma	بسوی جلو
00067265-r	lemma	به پیش
00067265-r	lemma	به جلو
00067274-v	lemma	چاق شدن
00067545-v	lemma	عرق ریختن
00067545-v	lemma	عرق کردن
00067966-a	lemma	خردمندانه
00067966-a	lemma	مصلحت آمیز
00067999-v	lemma	بیرون دادن
00067999-v	lemma	تراوش کردن
00068180-a	lemma	با اندیشه صحیح
00068180-a	lemma	مطرح شده
00068278-a	lemma	بدون اطلاع
00068333-n	lemma	برگشت
00068333-n	lemma	عودت
00068566-a	lemma	هوازی
00068617-n	lemma	بازگشت به
00068617-n	lemma	تکرار جنایات
00068755-n	lemma	یاس
00068755-n	lemma	ناامیدی
00068755-n	lemma	نومیدی
00069217-a	lemma	هوازی
00069295-v	lemma	ترشح کردن
00069815-n	lemma	نقض قول
00069948-a	lemma	هنرمندانه
00070111-a	lemma	وسیله آرایش
00070641-n	lemma	انگیزش
00070736-v	lemma	چرت زدن
00070816-v	lemma	پریشان کردن
00070816-v	lemma	درد دادن
00070839-a	lemma	غیر هنری
00071178-v	lemma	زجر دادن
00071178-v	lemma	شکنجه کردن
00071178-v	lemma	عذاب دادن
00071242-a	lemma	در حال اعتصاب
00071242-a	lemma	محنت زده
00071864-n	lemma	اشتباه کاری
00072012-v	lemma	ادرار کردن
00072012-v	lemma	کار بیهوده کردن
00072261-n	lemma	عیب
00072586-v	lemma	ادرار کردن
00072691-n	lemma	تعدی
00072730-v	lemma	نمناک کردن
00072808-n	lemma	پیش بینی غلط
00072808-n	lemma	محاسبه اشتباه
00072897-v	lemma	بیات کردن
00072989-v	lemma	دفع کردن
00073343-v	lemma	باطل کردن
00073465-a	lemma	ساختگی
00074038-v	lemma	بدار زدن
00074094-a	lemma	تصنعی
00074524-n	lemma	خطا
00074524-n	lemma	زوال
00074524-n	lemma	لغزش
00074524-n	lemma	مرور
00074558-v	lemma	قبض کردن
00074594-a	lemma	واقعی
00074624-n	lemma	حذف
00074790-n	lemma	اشتباه احمقانه
00074790-n	lemma	اشتباه لپی
00074790-n	lemma	شخص بالغ
00074790-n	lemma	ورم
00075021-v	lemma	سخت کار کردن
00075021-v	lemma	فرسوده شدن
00075283-n	lemma	کج
00075283-n	lemma	ناتو
00075471-n	lemma	نمایش
00075737-a	lemma	مخالف
00075737-a	lemma	ناموافق
00076114-v	lemma	ازکار انداختن
00076114-v	lemma	خسته شدن
00076114-v	lemma	خسته کردن
00076114-v	lemma	کسل شدن
00076196-n	lemma	بی ترتیبی
00076196-n	lemma	غلط دستوری
00076196-n	lemma	لغزش
00076400-v	lemma	استفراغ کردن
00076400-v	lemma	بلند کردن
00076400-v	lemma	ریختن
00076400-v	lemma	قی کردن
00076400-v	lemma	مریض شدن
00078316-v	lemma	خیش شدن
00078536-n	lemma	انضمام
00078578-v	lemma	بهم فشردن
00079262-a	lemma	شرمگین
00080357-a	lemma	دستپاچه
00080968-n	lemma	پرتاب
00081486-r	lemma	روزانه
00081486-r	lemma	روزبروز
00081591-r	lemma	هفتگی
00081591-r	lemma	هفته به هفته
00081671-a	lemma	بی باک
00081671-a	lemma	نترس
00081725-v	lemma	خوب شدن
00081725-v	lemma	خوب کردن
00081737-r	lemma	سالیانه
00081836-n	lemma	خرید
00082034-a	lemma	ثابت قدم
00082081-n	lemma	بازار یابی
00082308-r	lemma	ان یکی دیگر
00082308-v	lemma	دلداری دادن
00082563-v	lemma	اصلاح کردن
00082563-v	lemma	درمان کردن
00082766-a	lemma	جنگجو
00082766-a	lemma	مبارز
00082929-v	lemma	گچ زدن
00083003-a	lemma	جنگ طلب
00083003-a	lemma	رقابتی
00083003-a	lemma	قابل رقابت
00083334-v	lemma	بستن
00083393-r	lemma	دوبار
00083393-r	lemma	دومرتبه
00083729-n	lemma	تهیه
00083876-a	lemma	پرهیاهو
00083876-a	lemma	غوغایی
00084022-a	lemma	درنده خوی
00084230-v	lemma	شفا دادن
00084230-v	lemma	مداوا کردن
00084353-a	lemma	جنگجو
00084371-n	lemma	اتخاذ
00084371-n	lemma	اختیار
00084562-v	lemma	شفا دادن
00084562-v	lemma	مداوا کردن
00084661-a	lemma	پاره پاره
00084738-v	lemma	دارو خوراندن
00084738-v	lemma	دوا زدن
00084795-a	lemma	بی رحم
00084795-a	lemma	خشن
00084795-a	lemma	قصی القلب
00084795-a	lemma	وحشی
00085041-n	lemma	حق شفعه
00085046-v	lemma	دارو دادن
00085264-a	lemma	مضطرب
00085432-n	lemma	غصب
00085626-v	lemma	روغن ساختن
00085630-a	lemma	احساساتی
00085630-a	lemma	ترغیب شده
00085630-a	lemma	تهییج شده
00085829-n	lemma	اکراه و اجبار
00085829-n	lemma	توقیف اموال
00085829-n	lemma	گروکشی
00085870-a	lemma	پر کار
00085870-a	lemma	کار برده
00085870-a	lemma	ناراحت
00086000-r	lemma	فورا
00086077-v	lemma	پزشکی کردن
00086077-v	lemma	حجامت کردن
00086077-v	lemma	رگ زدن
00086077-v	lemma	زالو انداختن
00086140-n	lemma	سلب مالکیت
00086341-a	lemma	آشفته
00086341-a	lemma	بی عقل
00086341-a	lemma	عصبانی
00086404-r	lemma	فورا
00086654-n	lemma	اثر
00086654-n	lemma	اثرگذاری
00086654-n	lemma	حرارت
00086654-n	lemma	سخره
00086654-n	lemma	طبع
00086654-n	lemma	مصادره
00086809-n	lemma	سکنی
00086809-n	lemma	سکونت
00087073-n	lemma	اشتغال
00087073-n	lemma	کار مقدم
00087354-a	lemma	مضطرب
00087597-a	lemma	آشفته
00087597-a	lemma	یاغی
00087597-a	lemma	سرکش
00087597-a	lemma	متلاطم
00087663-n	lemma	جایزه
00087663-n	lemma	رای
00087849-n	lemma	اعتیاد
00088532-v	lemma	مست کردن
00088725-n	lemma	توقیف
00089234-n	lemma	بردگی
00089234-n	lemma	غلامی
00089351-n	lemma	ارتجاع
00089351-n	lemma	جبران
00089355-a	lemma	نامطبوع
00089550-a	lemma	برخورنده
00089550-a	lemma	پر دردسر
00089550-a	lemma	پرزحمت
00089550-a	lemma	رنجش آمیز
00089550-a	lemma	طاعون زده
00090253-n	lemma	اعلام وصول
00090253-n	lemma	دریافت
00090253-n	lemma	رسید
00090408-a	lemma	پردغدغه
00090408-a	lemma	کوشا
00090708-v	lemma	زیان رساندن
00090888-v	lemma	معیوب شدن
00091013-n	lemma	واگذاری
00091032-r	lemma	دنگ دنگ
00091647-v	lemma	عاجز شدن
00091647-v	lemma	فلج کردن
00091764-a	lemma	مراقب
00091968-v	lemma	از کار انداختن
00091968-v	lemma	امتیاز دادن
00091968-v	lemma	ناتوان ساختن
00091968-v	lemma	ناتوان کردن
00092293-v	lemma	بدتر کردن
00092293-v	lemma	خراب کردن
00092293-v	lemma	واگذاردن
00092366-n	lemma	حراج
00092366-n	lemma	مزایده
00092391-a	lemma	بی دریچه
00092848-a	lemma	بازگشتی
00092933-a	lemma	اکتشافی
00093275-a	lemma	قابل انتقال
00093327-v	lemma	پس رفتن
00093483-n	lemma	خلاصی
00093483-n	lemma	رهانیدن
00093556-a	lemma	قابل انتقال
00093556-a	lemma	قابل مذاکره
00093874-n	lemma	نجات دهنده زندگی
00093874-n	lemma	نجات غریق
00093979-v	lemma	لاغر شدن
00094069-a	lemma	تجزیه ناپذیر
00094240-n	lemma	بخشش
00094240-n	lemma	برائت
00094240-n	lemma	تبرئه
00094312-v	lemma	بال دادن
00094941-a	lemma	قابل دوام
00094954-n	lemma	تبلیغ دینی
00095121-n	lemma	کفاره
00095329-n	lemma	اصلاح
00095329-n	lemma	جبران
00095377-v	lemma	جوانه زدن
00095377-v	lemma	سبز شدن
00095873-a	lemma	رفته
00095873-a	lemma	مرحوم
00095873-a	lemma	مرده
00095971-n	lemma	احیا
00095971-n	lemma	اصلاح
00095971-n	lemma	اصلاحات
00096766-v	lemma	سرباز کردن
00096851-n	lemma	خون بها
00096969-n	lemma	پس گیری
00097022-a	lemma	مرگبار
00097022-a	lemma	مرگ وار
00097122-n	lemma	پس گیری
00097147-a	lemma	ازبین رفته
00097147-a	lemma	تمام شده
00097147-a	lemma	مرده
00097348-n	lemma	ابزار
00097394-v	lemma	پست کردن
00097522-r	lemma	صرفا
00097577-a	lemma	افتاده
00097768-a	lemma	جامد
00098147-a	lemma	کشته شده
00098147-a	lemma	مقتول
00098385-n	lemma	علم جراثقال
00098385-n	lemma	علم مکانیک
00098385-n	lemma	مکانیک
00098517-v	lemma	بلند کردن
00099184-v	lemma	شفا دادن
00099951-n	lemma	جادو
00099951-n	lemma	سحر
00099951-n	lemma	فریب
00099951-n	lemma	کار خارق العاده
00099951-n	lemma	گول
00099951-n	lemma	معجزه
00100634-a	lemma	الفبایی
00100889-n	lemma	تفسیر مجدد
00101277-v	lemma	تقویت یافتن
00101277-v	lemma	تقویت دادن
00101277-v	lemma	قوی کردن
00101331-a	lemma	نوزاد زودرس
00101800-a	lemma	خودمدار
00101800-a	lemma	وابسته بخود
00102201-a	lemma	مبهم
00102930-a	lemma	سروشی
00102930-a	lemma	مبهم
00102930-a	lemma	معمایی
00102974-v	lemma	اظهارخوشحالی کردن
00102986-r	lemma	سوم
00103317-v	lemma	سرخ شدن
00103317-v	lemma	شرمنده شدن
00103317-v	lemma	قرمز کردن
00103447-a	lemma	بسیار معنی
00103619-v	lemma	رنگ رفتن
00103859-r	lemma	بسوی جلو
00103859-r	lemma	به پیش
00103859-r	lemma	به جلو
00104051-a	lemma	بلند همت
00104051-a	lemma	جاه طلب
00104051-a	lemma	نامجو
00104147-v	lemma	تابیدن
00104249-n	lemma	نیروی جنبش
00104318-a	lemma	با زور
00104533-a	lemma	خواهان
00104533-a	lemma	ملتمس
00104699-a	lemma	اجباری
00104825-a	lemma	ناقص
00105479-n	lemma	پرت
00105479-n	lemma	پرتاب
00105479-n	lemma	لگد
00105554-v	lemma	شوخی کردن
00105554-v	lemma	مزاح گفتن
00105778-v	lemma	دلقک شدن
00106182-a	lemma	زیاد
00106456-a	lemma	بی برکت
00106456-a	lemma	بی چربی
00106456-a	lemma	لاغر
00106456-a	lemma	ناچیز
00106456-a	lemma	نحیف
00106456-a	lemma	نزار
00106821-a	lemma	کم
00106960-v	lemma	زیر گرفتن
00107250-a	lemma	سخت مشغول
00107384-a	lemma	کرم گرفته
00108181-n	lemma	بخاری
00108965-n	lemma	وزنه
00109389-v	lemma	صدا زدن
00110659-r	lemma	خارج از منزل
00110853-a	lemma	تحلیلی
00112231-a	lemma	تحلیلی
00112312-n	lemma	با پشتکار
00112312-n	lemma	ماجراجو
00112601-r	lemma	اخیرا
00112601-r	lemma	بتازگی
00112601-r	lemma	جدیدا
00113113-n	lemma	فشارآور
00113726-n	lemma	هل
00113728-v	lemma	دلمه شدن
00114454-a	lemma	خشمناک
00114921-a	lemma	آتشی مزاج
00114921-a	lemma	زود خشم
00114921-a	lemma	زود غضب
00115292-n	lemma	یدک کش
00115292-n	lemma	طناب
00115292-n	lemma	کشش
00115494-a	lemma	رنجیده خاطر
00115500-n	lemma	یدک کش
00115554-r	lemma	زودتر
00115777-a	lemma	خشمگین
00115777-a	lemma	خشمناک
00115803-n	lemma	قطع
00115803-n	lemma	قلع و قمع
00116008-n	lemma	شهامت
00116122-n	lemma	انقباض
00116122-n	lemma	کشش
00116245-a	lemma	عصبانی
00116245-a	lemma	غضبناک
00116687-n	lemma	اخراج
00116744-a	lemma	تند
00116940-a	lemma	معاند
00117385-a	lemma	با ادراک
00117385-a	lemma	حساس
00117385-a	lemma	درک کننده
00117385-a	lemma	دستخوش احساسات
00117654-a	lemma	حساس
